city,osm_id,name,area,combined_score_cultural,combined_score_environmental,combined_score_nature,combined_score_physical,combined_score_social
taipeh,575488916,港華二號公園,0.0356450591303773,-0.220916615929805,-0.471920792970756,0.0482842687673745,0.857322574596443,0.0339536877472489
taipeh,173109102,港華六號公園,0.0793748468693549,-0.223258656265303,-0.482903544491939,0.0113364701315576,0.824861490233291,0.0162132047727011
taipeh,556426518,港華四號公園,0.0639612505577578,-0.222444156896042,-0.479084035471892,0.0241859322985023,1.31429887420534,0.0223828731486621
taipeh,7236152,港都公園,0.151845774599562,-0.226938621047202,-0.500160351812349,-0.0467182933529716,0.782111711711053,-0.011661785922693
taipeh,1178553794,游美公園,0.228873570316353,-0.230604350814032,-0.51735040552863,-0.104548486635872,0.674040700335289,-0.039428949251216
taipeh,572792124,湖寶公園,0.0698598757204295,-0.222757242759044,-0.480552218656456,0.0192467204298609,0.82104110537726,0.0200113109095419
taipeh,3182979,湖濱里小公園,0.117964396458178,-0.225247894579322,-0.492231868085757,-0.0200455584146937,0.771946684977844,0.0011451259239693
taipeh,189308848,湖聖公園,0.104641105332544,-0.224568966301163,-0.489048105420909,-0.0093348524847507,0.785329362571562,0.0062878706397898
taipeh,3920683,湖興公園,0.738320801475568,-0.250244543843133,-0.609451022498097,-0.41439024563945,0.279225864852353,-0.188199448532828
taipeh,301926728,溪洲河濱公園,12.0159408858013,0.122833032847403,-1.14408332203716,-1.72589563540402,1.72855371020638,1.18147964330509
taipeh,677813055,溪濱公園,0.060505017456089,-0.222259900262588,-0.478219983392734,0.0270927468767981,0.94387017893093,0.0237785799685655
taipeh,59858531,溫州公園,0.13078083171327,-0.225893402029215,-0.495258907295882,1.22887101856357,0.759222781195716,-0.0037444627612471
taipeh,378622961,煙波庭,0.384783087103344,-0.237368443847109,-0.549069907504105,-0.211258154933282,0.786830613681515,-0.0906655891471237
taipeh,115493278,玉成公園,4.19020743415379,-0.278153939483689,-0.899930693383006,-1.39161206177123,1.60140934078635,-0.657412436357139
taipeh,60730698,玉泉公園,1.80339169592741,-0.277308174714044,-0.736363069490284,-0.841343431977386,1.14117633553851,-0.393200991596739
taipeh,155800172,理想公園,0.19973042688185,-0.229245192334699,-0.510976774968055,0.403979848987172,0.693154051312083,-0.0291335980154295
taipeh,244115936,瑞光公園,3.14751866313951,-0.29948866943524,-0.840376163734489,-1.19126074133388,-0.639535836851508,-0.561213763624809
taipeh,244115900,瑞湖公園,0.475168385928359,-0.240949023595134,-0.565860659174053,-0.267745029870651,0.60721307383361,-0.117787758264403
taipeh,556419297,瑞陽三號公園,0.087639514245512,-0.223690608036302,-0.484929136834698,0.0045220413562029,0.802643099307199,0.0129412572647578
taipeh,1168979636,瑞陽公園,0.231537617094765,-0.230726982835248,-0.51792547547817,0.380603267377988,1.19440285639823,-0.0403578620677632
taipeh,6247864,瑠公公園,0.494509998524868,-0.241686688236342,-0.569319859828097,-0.279382354903455,1.41950337996026,-0.12337541907875
taipeh,6410362,瑠公圳公園,1.30028064953142,-0.266107005259815,-0.683836364890923,-0.664634881228776,1.09753291898738,-0.308354393104838
taipeh,468638351,環保局綠化園區,0.197252306463683,-0.229128100336215,-0.510427684371716,-0.0812593038819659,0.695462107280473,-0.0282466497532349
taipeh,705366277,瓶蓋印象公園,0.174108218653639,-0.228022684108976,-0.505243951381625,-0.0638203658954011,1.69142426080888,-0.0198733448780442
taipeh,787144092,生態公園,0.198583369549302,0.257895361156458,-0.510722756376447,-0.0663171905108644,0.694221797018079,-0.0287232807565029
taipeh,197614303,生態池,0.255297005003015,-0.231809092114126,-0.522999912988299,-0.0858445505579001,0.642615805617374,-0.0485546215119005
taipeh,381670130,田心仔綠地,0.595851723497208,-0.245402077211429,-0.232862761887805,-0.248211071251629,0.374678023460582,-0.151518740889796
taipeh,419174225,異空間,0.0201046263917797,-0.220060424824603,-0.467905774945419,0.0617914556716066,0.874199363924781,0.0405053643029831
taipeh,596364977,百齡右岸河濱公園,22.5828965407091,0.0949426824435962,-1.30191579303606,-0.755168327681918,2.49493066302193,-0.819654209730883
taipeh,542441807,百齡左岸河濱公園,11.7886195676932,-0.363255595561871,-1.13940444873185,-1.60217964440201,1.43582245847021,-1.04423536241746
taipeh,186083454,眷村文化公園,1.09228080590654,0.35260045639007,-0.658667917080716,-0.579964046249577,0.0723468032830034,0.219386687242019
taipeh,377714262,知行公園,0.306289263096891,-0.234063965687732,-0.533573905158823,-0.159127031579596,0.603213421991623,-0.0656348338532591
taipeh,6812039,石潭公園,4.84660581093157,-0.318932326080112,-0.931555144026678,-0.523829192108582,-0.281410568691415,-0.708495539452154
taipeh,259860102,石牌公園,0.527350909029797,-0.24291760130039,-0.575092097018773,0.832178442716571,0.910737092334492,-0.132699337170562
taipeh,375338650,石牌公園,0.358764958115694,-0.23629434048598,-0.544033012902183,-0.194313205651428,1.04129133046216,-0.0825294729145346
taipeh,556415400,碧山公園,0.306733896042508,-0.209184600426439,-0.5336642794149,1.54825107253282,1.89439528009391,-0.0657808157548052
