city,osm_id,name,area,total_nodes,total_spaces,social_nodes,physical_nodes,nature_nodes,cultural_nodes,environmental_nodes,nature_area,physical_area,environmental_area,social_area,cultural_area
berlin,25946455,Marion-Gräfin-Dönhoff-Platz,0.738388194091527,22,18,17.0,2.0,1.0,1.0,0.0,0.227574361674594,0.154661344994925,0.0,0.0,0.0
berlin,44141110,Markusplatz,0.735992292351226,22,4,18.0,1.0,2.0,1.0,0.0,0.0,0.0952393839939499,0.036543738656984,0.0,0.0
berlin,16872940,Marx-Engels-Forum,4.02996712710092,263,32,16.0,0.0,230.0,8.0,0.0,0.0504325444728329,8.6194804923333e-08,0.0172343344975099,0.0119379068775453,0.288590687498449
berlin,442955786,Mascha-Kaléko-Park,0.92823635106129,7,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,677381000,Maselakepark,3.76704208323116,99,22,9.0,1.0,87.0,0.0,0.0,0.310537616572282,0.777764951936831,0.0,0.0387448285224746,0.0
berlin,233994267,Mauerpark,14.1195516516715,638,97,27.0,27.0,525.0,0.0,0.0,0.657196510650258,1.08808226549539,0.205171073325303,1.75877287165872,0.0142196678149812
berlin,48395701,Max-Beckmann-Platz,0.10621062534367,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,24930670,Max-Josef-Metzger-Platz,1.38793147186429,131,14,30.3333333333333,26.3333333333333,55.0,2.33333333333333,4.0,0.134207197796614,0.947667444257679,0.0,0.0,0.0
berlin,36678753,Medaillonplatz,0.749707091073864,14,0,11.3333333333333,1.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
berlin,41194493,Mehringpark,0.25166481382767,1,2,0.0,0.0,0.0,0.0,0.0,0.0363686515953534,0.0,0.0,0.0,0.0
berlin,365890542,Mellenseepark,1.4283076306528,33,4,23.5,1.0,0.0,0.0,4.0,0.0,0.142028877126713,0.0,0.0,0.0
berlin,12196551,Melli-Beese-Anlage,0.104329210191916,4,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,4611881,Mendelssohn-Bartholdy-Park,1.98996271799525,23,14,11.0,2.0,0.333333333333333,0.666666666666667,0.0,0.43915011073809,0.0415355127979871,0.0,0.0,0.0
berlin,27079841,Mentzelpark,1.41634745807033,6,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0128537061729874,0.0,0.0,0.0
berlin,13650360,Messelpark,3.58193987101595,116,19,1.0,0.0,115.0,0.0,0.0,1.79938151504966,0.247055893870218,0.0,0.0,0.0
berlin,151328924,Messelpark,1.93373673431871,16,3,3.0,0.0,13.0,0.0,0.0,1.42473199148092,0.0,0.0,0.0,0.0
berlin,3085365,Messelpark,2.38093709049434,49,27,3.0,0.0,45.0,0.0,0.0,0.814354911006125,0.0209729036270507,0.0,0.0,0.0
berlin,753392485,Mezitli-Park,2.49192012860948,46,7,10.0,8.0,0.0,0.0,5.0,0.0,0.193861859651844,0.0,0.0,0.0
berlin,659300598,Michaelkirchplatz,1.61104076529191,123,29,22.6666666666667,1.0,94.0,1.33333333333333,0.0,0.15120695469175,0.0204189412586785,0.0,0.0,0.0809476640243619
berlin,3003921,Moabiter Stadtgarten,1.19032425366386,8,11,1.0,1.0,2.0,0.0,0.0,0.0030096275919629,0.336631006601924,0.104066658095004,0.0,0.0
berlin,340138573,Monbijoupark,4.18733735883191,194,45,13.0,5.0,143.0,2.0,0.0,0.182344220506328,0.910317521325254,0.0,0.0,0.191481592119443
berlin,232454574,Monimbo-Platz,0.351888014870872,9,1,3.33333333333333,0.0,0.0,0.666666666666667,2.0,0.0,0.0,0.0,0.0,0.0
berlin,117766697,Moorloch,2.21001637608466,5,3,2.0,2.0,0.0,0.0,0.0,0.0,0.231539566778735,0.0,0.0,0.0
berlin,26489530,Müggelpark,1.6047543966169,73,8,31.3333333333333,8.0,7.33333333333333,2.33333333333333,0.0,0.0,0.0421172417354137,0.0,0.0,0.0
berlin,23949210,Münsingerpark,4.8166266659468,11,1,4.0,3.0,0.0,0.0,0.0,0.0,0.0613424950212846,0.0,0.0,0.0
berlin,186904033,Münsterberger-Weg-Park,0.191349093694304,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,34341533,Münsterlandplatz,0.344057389040168,31,1,16.0,1.0,4.0,1.0,2.0,0.0,0.0113031159976224,0.0,0.0,0.0
berlin,85642680,Nachbarschaftsgarten Rosa Rose,0.244333991645377,15,1,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,70451932,Naturerlebnisgarten,2.4238828669908,32,4,13.3333333333333,2.0,0.0,0.666666666666667,3.0,0.0,0.0828671390495515,0.186006092181898,0.0,0.0
berlin,23484395,Naturpark Schöneberger Südgelände,18.0584653025086,51,21,13.3333333333333,1.0,7.16666666666667,16.5,0.0,18.0430744612154,0.0029091438620951,8.62826692044691e-05,0.0,0.0123954147619526
berlin,23551214,Nelly-Sachs-Park,1.833499520302,19,4,16.0,0.0,1.0,0.0,0.0,0.176328421393287,0.161282457144312,0.0,0.0,0.0
berlin,373292141,Neustädtischer Kirchplatz,0.289758692891248,27,1,6.33333333333333,0.0,20.0,0.666666666666667,0.0,0.0,0.194074270033783,0.0,0.0,0.0
